id,y
0,0.9593039449494067
1,0.47876053422223136
2,0.007245525496603097
3,0.018924865307723377
4,0.04504739935071146
5,0.0245634117122025
6,0.010799605317911931
7,0.008321946647095364
8,0.011639239385792557
9,0.008532837292213097
10,0.006571407102642776
11,0.22969222142457663
12,0.04502211249015583
13,0.10477177073494695
14,0.11893982981404608
15,0.02027738736197694
16,0.008183968301880316
17,0.011934378397925587
18,0.09064318771518656
19,0.10205834808124854
20,0.008909845303458824
21,0.02881962512278897
22,0.01079425508833021
23,0.020183229692046865
24,0.018839467325258034
25,0.00688705826445096
26,0.007801220029876185
27,0.013939583264866962
28,0.01079543184457717
29,0.011860118173367226
30,0.04099607563090498
31,0.12450028595946608
32,0.28119639191631796
33,0.06323653043992432
34,0.12309926512403184
35,0.02167135047267251
36,0.020493315850112888
37,0.01612889903645081
38,0.02604991126090021
39,0.020046129886012613
40,0.05937531994201437
41,0.11986654961506768
42,0.014855856876610013
43,0.012614738356390237
44,0.017149856517246324
45,0.022753927066710963
46,0.01976593642368224
47,0.010946293704536977
48,0.5640932845015962
49,0.006506401648684499
50,0.012896883652930544
51,0.01899712153680933
52,0.007897877227667474
53,0.08992005980688704
54,0.04610369842901866
55,0.4318485225836805
56,0.007858579123456614
57,0.018430330282749575
58,0.32454464338500505
59,0.014064057668701547
60,0.03322455414662814
61,0.005696989063471048
62,0.17146671727037807
63,0.013216759428161523
64,0.027359111736263236
65,0.01728896235205719
66,0.03169579356598233
67,0.06837027959951643
68,0.007816530957422869
69,0.014495290829287504
70,0.010792765620622046
71,0.9489380990321328
72,0.033234921274243344
73,0.28243580156634496
74,0.030964875718697472
75,0.14141661919249723
76,0.013859755090556605
77,0.009041347384009104
78,0.2151921513236766
79,0.05345841845634027
80,0.06674580653648043
81,0.01792521476200266
82,0.015304428569825668
83,0.01055480706776575
84,0.02295389161689066
85,0.015648370103310653
86,0.008854909863987383
87,0.01594032111654009
88,0.20847401564081128
89,0.011029890610281794
90,0.10778065987937221
91,0.27777134356700184
92,0.014311493877376425
93,0.06862891778082528
94,0.011039147865414491
95,0.8783867858812051
96,0.024096193105413256
97,0.012703920725468795
98,0.018702522897680936
99,0.5457507080497057
100,0.5998795368797758
101,0.012517097109709907
102,0.009355020010366033
103,0.06732664896868994
104,0.03807615110137284
105,0.017045751111783795
106,0.00814161150851732
107,0.07577298897937865
108,0.04004815154999537
109,0.014923245316550812
110,0.040288734216998454
111,0.018279401096522138
112,0.007177438961202845
113,0.04447121763416084
114,0.00872520957796734
115,0.016272459137800475
116,0.013437949209379699
117,0.15960277645957585
118,0.01376243437757629
119,0.014755997971267924
120,0.013093773624804442
121,0.07981481467363874
122,0.09324427603989187
123,0.06989520433846588
124,0.6344601562858478
125,0.020167386314600824
126,0.014707306725480662
127,0.3591469552518986
128,0.06381466470012953
129,0.010205204586305824
130,0.22616056269927626
131,0.040064521717721624
132,0.6650696120835027
133,0.01925633200376422
134,0.4124152134104958
135,0.9824087602836882
136,0.008907138302666411
137,0.16624669722923796
138,0.05566696904804728
139,0.1895589345207343
140,0.014192183316398385
141,0.05193597356907916
142,0.033878256185064966
143,0.022108326110375914
144,0.03758842608553993
145,0.052823095064886375
146,0.021193972081067363
147,0.5879834936250956
148,0.09527640113467209
149,0.01791383062677041
150,0.010961960293015521
151,0.045748681859881415
152,0.34566166587021446
153,0.6791577956200413
154,0.027118192564257338
155,0.008062158665743883
156,0.09640459138559704
157,0.04257938702144822
158,0.05162791290564467
159,0.22763943960907412
160,0.09467264004130892
161,0.030466994788474457
162,0.05427614265636247
163,0.0731338683772316
164,0.05883204490166637
165,0.014581964000451014
166,0.010040485260753117
167,0.009771545584886365
168,0.013582692607461356
169,0.009931996575935376
170,0.0828051365528254
171,0.27590615942614105
172,0.0071467499783540375
173,0.06066474944861744
174,0.19733904858671691
175,0.20530370941912382
176,0.014043311876254686
177,0.01789569670418716
178,0.426728830208444
179,0.014631984259677178
180,0.08831057555413871
181,0.14052998670005235
182,0.125724374758606
183,0.013527037367786631
184,0.8348895651886599
185,0.008548416849708192
186,0.9996990902215643
187,0.024971583999443374
188,0.0060804020925310604
189,0.05313875609054771
190,0.07064308399412171
191,0.018883262819484697
192,0.09008540811397099
193,0.7275459980278931
194,0.018953337072974002
195,0.01530936283899681
196,0.009637547507564015
197,0.01660163590938564
198,0.008163384822254045
199,0.8988755976860553
200,0.015982934298702966
201,0.01391155162456519
202,0.008023063936993906
203,0.013784424664190087
204,0.01323677633142951
205,0.11369425763130488
206,0.02348592549193008
207,0.015269607711947884
208,0.009812170532921214
209,0.024603254745660615
210,0.19677747255322556
211,0.014883343112831076
212,0.023229075698000652
213,0.02407576176252029
214,0.016276815900659297
215,0.28118943293009446
216,0.07437189461684901
217,0.014306856447117391
218,0.19901982425661036
219,0.01809767259985626
220,0.007327251308573435
221,0.4526187224490357
222,0.08517932392687899
223,0.19145670821324778
224,0.015195246390375897
225,0.013209192286692706
226,0.03303381391003435
227,0.023777849178778752
228,0.14700249106543192
229,0.23624137820709917
230,0.010522869293577045
231,0.007453184344610071
232,0.008976766633409652
233,0.01077236729389926
234,0.11686125426724689
235,0.008860991040038246
236,0.016778824493158977
237,0.012552365808612234
238,0.016348294375245844
239,0.017177817053241895
240,0.02234716496181751
241,0.07768349947677136
242,0.13771288843665094
243,0.018226423774411523
244,0.16702721574930005
245,0.02467134192129522
246,0.012648187102077126
247,0.4087669155863217
248,0.1563100340140201
249,0.10353388945851878
250,0.014819573608836525
251,0.008733899100805638
252,0.49367165130909785
253,0.179203540261427
254,0.024555369446652327
255,0.009447831852343862
256,0.040543719756511276
257,0.09613633795726985
258,0.011232796181188758
259,0.024039106768142887
260,0.0720809116622699
261,0.0066049095333648306
262,0.1108399299864135
263,0.05360311997527658
264,0.36912759196797706
265,0.049285778297306036
266,0.0383407549867406
267,0.0212262469135821
268,0.13696812907662323
269,0.09445216050552999
