id,y
0,0.8579795561980698
1,0.47329696385694187
2,0.01737926576890673
3,0.02345695614642256
4,0.0627866833805262
5,0.03240547856394187
6,0.02278892272223245
7,0.014561144126642767
8,0.026442901513089534
9,0.016786990404891462
10,0.01152977892295582
11,0.29109656386805083
12,0.08095027976289997
13,0.07764755427452882
14,0.11785773754880266
15,0.034649798611251795
16,0.020199499139751196
17,0.023872420744167046
18,0.13626382580973362
19,0.07777026414608679
20,0.017756907337122742
21,0.047405131854333336
22,0.024440055911566956
23,0.010174655126501068
24,0.03236792973879631
25,0.014947465906272755
26,0.017825755035797787
27,0.025872861996979423
28,0.019947722739795212
29,0.022507251458274292
30,0.026987821328587368
31,0.13942871105220137
32,0.3450505598712045
33,0.062252510514141456
34,0.14361276004794532
35,0.031108925403317816
36,0.033410859739007814
37,0.019581366895427242
38,0.03464703656920019
39,0.02862051035263167
40,0.051103366634006955
41,0.17298891363187963
42,0.024645552829407925
43,0.02540551203358543
44,0.03400925631110395
45,0.044036162437994485
46,0.036977540627763164
47,0.0191101780822237
48,0.4725249511031249
49,0.01609444695617852
50,0.023410309206143367
51,0.032166467245988
52,0.013467948803784094
53,0.09150935897812854
54,0.04395421109112739
55,0.40673256234702215
56,0.015532803883300663
57,0.040783317957139985
58,0.42698467222843695
59,0.018931459350521884
60,0.04539299143343482
61,0.013227240912925046
62,0.18160814664841507
63,0.02502258262209367
64,0.05225421121548224
65,0.035362643267817254
66,0.0652601106592687
67,0.05054684787310252
68,0.014768970723401572
69,0.02449482759597923
70,0.018598196362006925
71,0.8305282158170048
72,0.03207594878816657
73,0.3699823110898454
74,0.0535066326635962
75,0.16622097846773612
76,0.023870832313803957
77,0.01478690512437281
78,0.26486434849735874
79,0.038310971245592
80,0.11191279693781542
81,0.033529974863785034
82,0.029824985806761704
83,0.010931680926644477
84,0.029725040273281385
85,0.023745529473763384
86,0.015711930589559137
87,0.02815991698783396
88,0.25882134605563484
89,0.0217193184941829
90,0.10116502107115452
91,0.35344533283609414
92,0.024337347308368656
93,0.06586188574511734
94,0.018883952873481276
95,0.7201235750944768
96,0.03371019103783745
97,0.026733251785672728
98,0.03343992969442931
99,0.5300360702903258
100,0.6035249768295918
101,0.029573849876561357
102,0.01201733708584147
103,0.10264442002118561
104,0.038366358035417755
105,0.017349289757966842
106,0.018472544214584347
107,0.074654146816269
108,0.026993897908219745
109,0.02800314925262091
110,0.03480746447241294
111,0.03263008691245644
112,0.014713578657357404
113,0.07648184881190243
114,0.020256493441853755
115,0.029647282617793362
116,0.024869656624521952
117,0.21223997510466144
118,0.022788577453174398
119,0.02680187743070181
120,0.026088029655646862
121,0.06881379305916685
122,0.08867118560590617
123,0.0629703729497045
124,0.6328904922741077
125,0.026300615235794737
126,0.020365047601712764
127,0.3199819352672012
128,0.1253555828820712
129,0.018838415967040927
130,0.18214596317469461
131,0.02949371999487037
132,0.5104240256183878
133,0.02932228814024452
134,0.4610210146658963
135,0.857626052442472
136,0.017001590289686723
137,0.18656729189607973
138,0.09179168407998416
139,0.27114160524718733
140,0.02328981670614213
141,0.06873153567379832
142,0.06108957134312607
143,0.03920238950977096
144,0.04908156875556709
145,0.07428913455855456
146,0.036289571900141336
147,0.5886323009733678
148,0.09985419353885525
149,0.02312561664980562
150,0.02138124462576265
151,0.08246942794255854
152,0.3741727883738515
153,0.6528385148307632
154,0.04768122918243236
155,0.01758530893559796
156,0.09446041036243677
157,0.03394968034715604
158,0.04612722268595929
159,0.16328485167912182
160,0.13478005560858425
161,0.03655398235414096
162,0.08608902405284402
163,0.08497332352343692
164,0.052948983114897416
165,0.03133182522281477
166,0.019002288318018225
167,0.01999854124228678
168,0.013179987615470313
169,0.01742877226082743
170,0.07522429658517106
171,0.35861930081314153
172,0.011519212500167741
173,0.060104867096940816
174,0.1941393737990864
175,0.2823157592589291
176,0.022284378016219564
177,0.033117452919769294
178,0.6104438697992685
179,0.02780275414436565
180,0.06585891375215218
181,0.1651419494959881
182,0.19968945928918028
183,0.020014025681320997
184,0.7136290826861013
185,0.015687925940513568
186,0.41476236299156566
187,0.03426268654446625
188,0.014274194732957348
189,0.04457988310546241
190,0.07190365589786851
191,0.026122768441134946
192,0.11279579731677052
193,0.8066669357138838
194,0.03618668485943498
195,0.026984305352695175
196,0.01935468555738216
197,0.02407621476999135
198,0.016302503257185692
199,0.4610901396703827
200,0.027469784413043107
201,0.02725191416016575
202,0.014772449031998109
203,0.025819845334567125
204,0.02789779824011692
205,0.141494137941896
206,0.04730729607740404
207,0.027613902845496096
208,0.01932441454630964
209,0.03258477772661082
210,0.2440278415342862
211,0.019938334062809454
212,0.04016513407524736
213,0.04059972962115229
214,0.011058387618978247
215,0.2720078632340267
216,0.07819630508811448
217,0.035544989293857535
218,0.16199440299521012
219,0.036072404608176394
220,0.014869078202605862
221,0.6041896959479613
222,0.08638029532802238
223,0.19944059574376918
224,0.021542829165860616
225,0.026504650441598908
226,0.061310127595688636
227,0.04875178442303288
228,0.18696942120022836
229,0.21981711783338648
230,0.01800974450038011
231,0.015651971679653078
232,0.014604816122289425
233,0.022683116047488943
234,0.11633078398086057
235,0.021708539395813332
236,0.030894166429148613
